
question,answer,topic
Bạn hãy giải thích Giả sử cây tìm kiếm đều có hệ số phân nhánh b=3 và lời giải nông nhất ở độ sâu d=7. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 3 + 3^2 + … + 3^7 = (b^(d+1)−1)/(b−1) = 3280.,Search
Bạn hãy giải thích Giả sử cây tìm kiếm đều có hệ số phân nhánh b=6 và lời giải nông nhất ở độ sâu d=9. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 6 + 6^2 + … + 6^9 = (b^(d+1)−1)/(b−1) = 12093235.,Search
"Hãy trình bày Trong A*, nếu một nút có chi phí đã đi g(n)=26 và heuristic h(n)=38, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=26+38=64.,SearchInformed
"Bạn có thể cho biết Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=6 và độ sâu cực đại m=29, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=6, m=29 thì b·m = 174 (đơn vị tỷ lệ, bỏ hằng số).",Search
Bạn hãy giải thích Ví dụ PEAS cho tác tử taxi tự động gồm những thành phần nào?,"P: an toàn/nhanh/đúng luật; E: đường phố, xe khác, người đi bộ; A: vô-lăng, ga, phanh; S: camera, GPS, cảm biến khoảng cách, tốc độ.",Agents
"Hãy viết phủ định tương đương của công thức ∃u ∀v R(u,v).","Phủ định: ¬∃u∀vR(u,v) ≡ ∀u ∃v ¬R(u,v).",LogicFOL
"Bạn hãy nêu Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=5 và độ sâu cực đại m=26, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=5, m=26 thì b·m = 130 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=47 và heuristic h(n)=14, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=47+14=61.,SearchInformed
"Bạn hãy giải thích Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=5 và độ sâu cực đại m=20, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=5, m=20 thì b·m = 100 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Hãy trình bày Trong Iterative Deepening Search (IDS), với cây đều b=3 và độ sâu lời giải d=3, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=3, d=3 thì giá trị là 58.",Search
"Bạn hãy giải thích Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=8 và độ sâu cực đại m=29, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=8, m=29 thì b·m = 232 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Trong A*, nếu một nút có chi phí đã đi g(n)=2 và heuristic h(n)=22, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=2+22=24.,SearchInformed
"Trong Iterative Deepening Search (IDS), với cây đều b=2 và độ sâu lời giải d=3, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=2, d=3 thì giá trị là 26.",Search
"Hãy trình bày Trong A*, nếu một nút có chi phí đã đi g(n)=60 và heuristic h(n)=2, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=60+2=62.,SearchInformed
"Bạn hãy cho biết Môi trường tĩnh, động và bán động khác gì?",Tĩnh: không đổi khi tác tử suy nghĩ; động: có thể đổi trong lúc tác tử cân nhắc; bán động: môi trường không đổi nhưng điểm hiệu quả thay đổi theo thời gian.,Agents
"Bạn hãy nêu Trong A*, nếu một nút có chi phí đã đi g(n)=63 và heuristic h(n)=21, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=63+21=84.,SearchInformed
"Hãy trình bày Trong A*, nếu một nút có chi phí đã đi g(n)=3 và heuristic h(n)=10, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=3+10=13.,SearchInformed
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=7 và heuristic h(n)=47, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=7+47=54.,SearchInformed
Bạn hãy giải thích Giả sử cây tìm kiếm đều có hệ số phân nhánh b=2 và lời giải nông nhất ở độ sâu d=7. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 2 + 2^2 + … + 2^7 = (b^(d+1)−1)/(b−1) = 255.,Search
"Bạn hãy nêu Trong A*, nếu một nút có chi phí đã đi g(n)=26 và heuristic h(n)=38, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=26+38=64.,SearchInformed
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=36 và heuristic h(n)=31, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=36+31=67.,SearchInformed
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=7 và heuristic h(n)=48, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=7+48=55.,SearchInformed
"Hãy trình bày Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=5 và độ sâu cực đại m=29, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=5, m=29 thì b·m = 145 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Trong A*, nếu một nút có chi phí đã đi g(n)=43 và heuristic h(n)=35, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=43+35=78.,SearchInformed
"Hãy trình bày Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=6 và độ sâu cực đại m=20, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=6, m=20 thì b·m = 120 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Trong A*, nếu một nút có chi phí đã đi g(n)=67 và heuristic h(n)=36, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=67+36=103.,SearchInformed
"Bạn hãy cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=20 và heuristic h(n)=8, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=20+8=28.,SearchInformed
Bạn hãy cho biết Giả sử cây tìm kiếm đều có hệ số phân nhánh b=2 và lời giải nông nhất ở độ sâu d=7. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 2 + 2^2 + … + 2^7 = (b^(d+1)−1)/(b−1) = 255.,Search
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=59 và heuristic h(n)=36, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=59+36=95.,SearchInformed
"Hãy viết phủ định tương đương của công thức ∃i ∀j Teaches(i,j).","Phủ định: ¬∃i∀jTeaches(i,j) ≡ ∀i ∃j ¬Teaches(i,j).",LogicFOL
"Bạn có thể cho biết Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=2 và độ sâu cực đại m=20, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=2, m=20 thì b·m = 40 (đơn vị tỷ lệ, bỏ hằng số).",Search
Bạn hãy giải thích Môi trường xác định (deterministic) và ngẫu nhiên (stochastic) khác nhau ra sao?,Xác định: trạng thái sau được quyết định bởi trạng thái hiện tại và hành động; ngẫu nhiên: có yếu tố bất định làm kết quả hành động không chắc chắn.,Agents
Bạn hãy nêu Tác tử (agent) trong AI là gì theo mô hình cảm biến–chấp hành?,Tác tử là thực thể nhận thức môi trường qua cảm biến (sensors) và tác động trở lại qua bộ phận chấp hành (actuators).,Agents
Bạn hãy giải thích Giả sử cây tìm kiếm đều có hệ số phân nhánh b=4 và lời giải nông nhất ở độ sâu d=5. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 4 + 4^2 + … + 4^5 = (b^(d+1)−1)/(b−1) = 1365.,Search
Bạn hãy giải thích Giả sử cây tìm kiếm đều có hệ số phân nhánh b=3 và lời giải nông nhất ở độ sâu d=4. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 3 + 3^2 + … + 3^4 = (b^(d+1)−1)/(b−1) = 121.,Search
"Bạn hãy giải thích Trong A*, nếu một nút có chi phí đã đi g(n)=34 và heuristic h(n)=36, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=34+36=70.,SearchInformed
"Bạn hãy cho biết Hãy viết phủ định tương đương của công thức ∃i ∀j Likes(i,j).","Phủ định: ¬∃i∀jLikes(i,j) ≡ ∀i ∃j ¬Likes(i,j).",LogicFOL
"Bạn hãy nêu Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=9 và độ sâu cực đại m=26, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=9, m=26 thì b·m = 234 (đơn vị tỷ lệ, bỏ hằng số).",Search
Hãy trình bày BFS đảm bảo tối ưu trong điều kiện nào?,"BFS tối ưu khi mọi bước đi có cùng chi phí (chi phí bước bằng nhau), vì BFS tìm lời giải nông nhất.",Search
Bạn hãy nêu Học không giám sát thường nhằm mục tiêu gì?,"Tìm cấu trúc ẩn như phân cụm, giảm chiều, phát hiện bất thường… từ dữ liệu không nhãn.",MachineLearning
"Bạn có thể cho biết Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=3 và độ sâu cực đại m=29, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=3, m=29 thì b·m = 87 (đơn vị tỷ lệ, bỏ hằng số).",Search
Hãy trình bày Chương trình tác tử khác gì hàm tác tử?,Hàm tác tử là mô tả trừu tượng ánh xạ P*→A; chương trình tác tử là hiện thực cụ thể chạy trên một kiến trúc phần cứng/phần mềm.,Agents
"Bạn có thể cho biết Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=9 và độ sâu cực đại m=5, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=9, m=5 thì b·m = 45 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=8 và heuristic h(n)=1, giá trị f(n)=g(n)+h(n) bằng bao nhiêu?",f(n) = g(n) + h(n) = 8 + 1 = 9.,SearchInformed
Bạn hãy giải thích Modus Ponens có dạng nào?,Nếu P→Q đúng và P đúng thì suy ra Q đúng.,Logic
"Bạn hãy giải thích Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=5 và độ sâu cực đại m=29, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=5, m=29 thì b·m = 145 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Bạn hãy nêu Trong A*, nếu một nút có chi phí đã đi g(n)=22 và heuristic h(n)=35, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=22+35=57.,SearchInformed
"Bạn hãy cho biết Hãy viết phủ định tương đương của công thức ∃i ∀j R(i,j).","Phủ định: ¬∃i∀jR(i,j) ≡ ∀i ∃j ¬R(i,j).",LogicFOL
"Bạn hãy giải thích Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=5 và độ sâu cực đại m=26, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=5, m=26 thì b·m = 130 (đơn vị tỷ lệ, bỏ hằng số).",Search
Bạn hãy cho biết Học không giám sát thường nhằm mục tiêu gì?,"Tìm cấu trúc ẩn như phân cụm, giảm chiều, phát hiện bất thường… từ dữ liệu không nhãn.",MachineLearning
Bạn hãy cho biết Giả sử cây tìm kiếm đều có hệ số phân nhánh b=3 và lời giải nông nhất ở độ sâu d=8. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 3 + 3^2 + … + 3^8 = (b^(d+1)−1)/(b−1) = 9841.,Search
Bạn hãy giải thích Bài toán thỏa mãn ràng buộc (CSP) được mô tả bởi ba thành phần nào?,"Gồm tập biến (variables), miền giá trị (domains) cho mỗi biến, và tập ràng buộc (constraints) giữa các biến.",CSP
Hãy trình bày Chứng minh bằng phản chứng trong suy diễn tự động được dùng thế nào?,"Muốn chứng minh α từ KB, ta thêm ¬α vào KB rồi dùng resolution; nếu suy ra mệnh đề rỗng thì KB ⊨ α.",Logic
"Bạn hãy giải thích Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=6 và độ sâu cực đại m=26, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=6, m=26 thì b·m = 156 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Trong A*, nếu một nút có chi phí đã đi g(n)=41 và heuristic h(n)=16, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=41+16=57.,SearchInformed
"Bạn hãy nêu Hãy viết phủ định tương đương của công thức ∀a ∃b Knows(a,b).","Phủ định: ¬∀a∃bKnows(a,b) ≡ ∃a ∀b ¬Knows(a,b).",LogicFOL
"Hãy trình bày Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=6 và độ sâu cực đại m=29, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=6, m=29 thì b·m = 174 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Bạn hãy cho biết Hãy viết phủ định tương đương của công thức ∀m ∃n Likes(m,n).","Phủ định: ¬∀m∃nLikes(m,n) ≡ ∃m ∀n ¬Likes(m,n).",LogicFOL
Giả sử cây tìm kiếm đều có hệ số phân nhánh b=4 và lời giải nông nhất ở độ sâu d=6. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 4 + 4^2 + … + 4^6 = (b^(d+1)−1)/(b−1) = 5461.,Search
"Hãy trình bày Hãy viết phủ định tương đương của công thức ∀x ∃y S(x,y).","Phủ định: ¬∀x∃yS(x,y) ≡ ∃x ∀y ¬S(x,y).",LogicFOL
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=41 và heuristic h(n)=16, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=41+16=57.,SearchInformed
"Bạn hãy giải thích Hãy viết phủ định tương đương của công thức ∀i ∃j Knows(i,j).","Phủ định: ¬∀i∃jKnows(i,j) ≡ ∃i ∀j ¬Knows(i,j).",LogicFOL
"Trong A*, nếu một nút có chi phí đã đi g(n)=21 và heuristic h(n)=3, giá trị f(n)=g(n)+h(n) bằng bao nhiêu?",f(n) = g(n) + h(n) = 21 + 3 = 24.,SearchInformed
"Hãy trình bày Trong A*, nếu một nút có chi phí đã đi g(n)=65 và heuristic h(n)=2, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=65+2=67.,SearchInformed
"Bạn hãy nêu Phân biệt dữ liệu, thông tin và tri thức theo cách hiểu trong hệ tri thức.",Dữ liệu là sự kiện/ký hiệu thô; thông tin là dữ liệu đã xử lý có ngữ cảnh; tri thức là sự hiểu biết có thể áp dụng để giải quyết vấn đề.,Knowledge
"Bạn hãy giải thích Trong Iterative Deepening Search (IDS), với cây đều b=4 và độ sâu lời giải d=7, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=4, d=7 thì giá trị là 29124.",Search
Giả sử cây tìm kiếm đều có hệ số phân nhánh b=5 và lời giải nông nhất ở độ sâu d=8. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 5 + 5^2 + … + 5^8 = (b^(d+1)−1)/(b−1) = 488281.,Search
"Bạn hãy cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=7 và heuristic h(n)=47, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=7+47=54.,SearchInformed
"Bạn hãy cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=10 và heuristic h(n)=31, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=10+31=41.,SearchInformed
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=2 và heuristic h(n)=12, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=2+12=14.,SearchInformed
"Bạn có thể cho biết Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=5 và độ sâu cực đại m=23, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=5, m=23 thì b·m = 115 (đơn vị tỷ lệ, bỏ hằng số).",Search
